C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_06_720.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_06_720.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_06_720.jpg,-0.25,0.6236324,0,13.99228
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_06_788.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_06_788.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_06_788.jpg,-0.45,0.8626682,0,14.41033
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_06_856.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_06_856.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_06_856.jpg,0,1,0,14.92259
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_06_927.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_06_927.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_06_927.jpg,0,1,0,15.67957
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_06_997.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_06_997.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_06_997.jpg,0,0.8237339,0,16.51338
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_067.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_067.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_067.jpg,-0.05,0.5912933,0,17.07924
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_137.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_137.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_137.jpg,-0.2,0.406996,0,16.95726
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_207.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_207.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_207.jpg,-0.4,0.2710558,0,17.0039
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_278.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_278.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_278.jpg,-0.5500001,0.4561816,0,17.52552
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_346.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_346.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_346.jpg,-0.7500002,0.6973978,0,17.70899
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_417.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_417.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_417.jpg,0,0.8404249,0,17.87164
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_486.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_486.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_486.jpg,0,0.6072479,0,18.34066
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_556.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_556.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_556.jpg,0,0.4223575,0,18.77211
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_625.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_625.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_625.jpg,0,0.18194,0,18.95733
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_691.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_691.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_691.jpg,0,0,0,18.53826
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_761.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_761.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_761.jpg,0,0,0,18.8332
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_829.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_829.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_829.jpg,0,0,0,18.69882
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_898.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_898.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_898.jpg,0,0.110235,0,18.1329
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_07_968.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_07_968.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_07_968.jpg,0,0.3470049,0,18.2543
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_034.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_034.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_034.jpg,0,0.537046,0,18.83934
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_105.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_105.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_105.jpg,-0.05,0.7749005,0,19.28743
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_174.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_174.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_174.jpg,-0.2,0.9526361,0,19.58791
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_241.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_241.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_241.jpg,-0.35,1,0,20.29043
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_310.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_310.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_310.jpg,0,1,0,21.06911
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_377.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_377.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_377.jpg,0,0.9023924,0,21.5856
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_445.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_445.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_445.jpg,-0.05,0.669336,0,22.18782
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_512.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_512.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_512.jpg,-0.2,0.4848881,0,22.50724
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_581.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_581.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_581.jpg,-0.35,0.5446582,0,22.62737
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_653.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_653.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_653.jpg,-0.5500001,0.7923695,0,22.96338
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_721.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_721.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_721.jpg,-0.7,0.9571844,0,23.32735
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_789.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_789.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_789.jpg,0,0.8114949,0,23.97
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_857.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_857.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_857.jpg,0,0.6363179,0,24.33535
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_925.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_925.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_925.jpg,0,0.6528695,0,24.69563
C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\center_2018_10_03_00_02_08_995.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\left_2018_10_03_00_02_08_995.jpg,C:\Users\yongx\Desktop\python\nanodegree\CarND-Behavioral-Cloning-P3\data1\IMG\right_2018_10_03_00_02_08_995.jpg,0,0.8338715,0,25.08197
